age,daily_hours,work_related,sleep_hours,mental_health,start_year,usage_years,platform,target
38,4.011474284890096,1,7.418139604727493,9,2023,3,Twitter,0
16,2.7533413225217895,0,4.742823477182219,5,2003,23,Facebook,2
21,7.170755147367286,0,4.53561198392179,5,2006,20,Instagram,2
42,5.446247444397839,0,3.4531340032187767,4,2011,15,Google,2
57,11.300145111120727,0,6.191962643332386,2,2009,17,Snapchat,2
16,3.934564305542411,0,6.022513148463797,9,2015,11,Other,1
17,11.176817465790712,0,9.327298178528387,5,2010,16,Instagram,2
57,4.6781254967386285,0,3.940085802960276,10,2002,24,Other,1
35,9.094567377389609,0,7.352201079378392,4,2009,17,Telegram,2
28,9.757236397723602,1,4.729680070153657,9,2022,4,Telegram,2
34,10.240830669754827,0,8.639344387017417,8,2024,2,Other,1
49,3.042415297540295,0,4.074279488449044,2,2014,12,Snapchat,2
20,4.599314860964568,1,3.51448998446315,2,2017,9,Other,1
45,4.0686774383758815,0,5.4432633657169545,9,2014,12,Facebook,2
50,8.854325959724465,0,8.511074160953433,9,2006,20,Facebook,1
55,1.5983228329348196,0,4.439037341010855,6,2017,9,Facebook,1
28,8.014718524432325,0,4.998036141903714,1,2019,7,Instagram,2
17,1.7682723068241062,0,7.539500549873257,5,2024,2,Telegram,1
28,5.38731185403015,1,5.477978394369039,6,2017,9,WhatsApp,2
19,10.457238347791174,0,7.507892608905229,1,2015,11,Facebook,2
13,6.482178797670647,0,8.11887338844509,2,2003,23,Other,1
21,4.564956671042303,0,4.703681707860528,7,2013,13,YouTube,2
30,9.429929050536,1,6.127750657595487,8,2022,4,LinkedIn,1
57,11.233902130990618,0,4.810264875548453,9,2010,16,Snapchat,2
59,4.191481554202646,0,8.071648605297733,2,2016,10,Twitter,1
15,4.84129856589022,0,6.569473830110045,9,2008,18,WhatsApp,1
36,9.784261795790748,0,3.4911191158791737,1,2016,10,Twitter,2
40,14.495737272618486,0,8.246553131731709,10,2018,8,Instagram,2
22,3.601137281711747,0,8.529817457542183,2,2004,22,YouTube,2
21,9.98659071781254,1,4.970276723692997,5,2006,20,Instagram,2
25,13.645552695491627,0,7.390722653759139,4,2007,19,Other,1
47,7.198518093143239,0,9.635586189764481,2,2010,16,LinkedIn,2
35,5.094241284182207,0,5.438000570372569,8,2020,6,TikTok,2
59,10.16963044549485,0,9.087837183033436,2,2010,16,Google,2
29,0.9557611939714006,0,9.70906436204066,1,2015,11,WhatsApp,1
58,5.7223279827339235,0,6.4215077847101405,7,2014,12,Instagram,2
19,4.240623388848147,0,4.657353292530292,5,2012,14,Google,2
28,3.7570146902872055,0,4.073052143187232,6,2009,17,Instagram,2
52,3.106509321140967,0,6.511143350845022,6,2011,15,Other,1
48,11.187417872996331,0,9.30929688415095,5,2022,4,Snapchat,1
32,14.348947032226484,0,7.591594334334002,4,2005,21,Facebook,2
36,6.079174357168171,0,8.40071603179496,10,2018,8,YouTube,2
59,1.2119979501665943,0,6.093458438813218,1,2009,17,Other,1
17,10.924221298252379,1,5.214230290332184,10,2004,22,Other,1
57,8.303962849722048,0,9.827856314792268,2,2024,2,Instagram,2
18,10.992846900764217,1,4.458734831403221,3,2001,25,LinkedIn,2
40,9.894610380884142,0,9.549384335942003,5,2022,4,Google,2
17,13.628821723970411,1,9.202864785044413,9,2016,10,Other,1
51,2.5363827945403026,0,3.833332157100538,9,2017,9,Instagram,2
50,2.9528467562662524,1,5.046876078355133,6,2012,14,Snapchat,1
14,5.452753748335487,0,8.856775161327596,8,2011,15,YouTube,2
55,7.625137831963065,0,5.147412169118265,10,2024,2,Google,2
51,13.922849824611951,0,6.902722788310763,3,2007,19,Facebook,2
33,13.650981325574428,1,6.979721751984495,8,2019,7,YouTube,2
52,13.142145729405968,0,8.093612411232346,7,2016,10,Google,2
49,3.7266405421820825,0,9.600344381170203,1,2001,25,LinkedIn,2
30,11.080307469598441,1,3.123835820385852,6,2011,15,TikTok,2
58,6.0606302893116615,0,9.532560502314997,3,2024,2,LinkedIn,1
24,14.002152449345665,1,8.832859863978133,9,2001,25,YouTube,2
29,3.610769627489078,1,3.834225877033392,5,2014,12,LinkedIn,2
49,2.548240321457411,0,7.737131315644177,7,2019,7,Snapchat,1
58,12.714585032185935,0,7.704266736922392,8,2019,7,WhatsApp,1
50,10.89516012922562,0,4.944323595065287,8,2016,10,Snapchat,2
27,12.410614334245533,0,8.403251071994802,7,2001,25,Telegram,2
19,2.790179121332851,0,9.105101100676544,6,2023,3,Other,1
26,13.329493972367214,1,4.7328205246252,4,2008,18,WhatsApp,2
13,10.32549517138348,1,8.817747345687568,7,2006,20,Facebook,1
50,9.94763164202936,0,8.321430544645336,10,2020,6,Google,2
15,8.947466014921796,1,3.5379596347074442,10,2001,25,Instagram,2
49,11.590709041072058,1,7.7959832396762,9,2018,8,Facebook,1
56,6.526320551269042,0,4.1132052851031045,7,2019,7,LinkedIn,2
43,2.425908066030925,0,4.403754675377964,8,2010,16,Snapchat,1
55,8.31934056416585,0,3.7933081093954137,7,2015,11,WhatsApp,1
25,11.347478387716652,0,8.097792713499878,10,2006,20,Instagram,2
30,2.727888066871072,1,9.570126415659638,2,2008,18,Instagram,1
29,3.74829968036243,0,5.026632199512428,10,2014,12,Google,2
29,10.59991151995959,0,6.5342371845856855,7,2024,2,Telegram,1
23,4.409938544410591,1,6.473048494536794,7,2011,15,Twitter,1
32,2.964142478505714,0,3.049164186175211,1,2003,23,Other,1
22,13.396185120926827,0,5.174912887110281,1,2003,23,Instagram,2
41,2.8329826627852563,0,4.515254339443975,2,2017,9,Facebook,2
46,5.490154396186468,0,3.0494310212819573,10,2017,9,Snapchat,2
29,6.712239239778893,1,3.9627888549493897,7,2013,13,Telegram,2
54,7.404029791060748,0,6.9404149302600455,1,2004,22,LinkedIn,2
25,5.738993924397049,0,7.857682706931344,8,2021,5,Google,1
56,13.731808241287395,1,9.991812791738472,3,2006,20,Snapchat,2
59,10.050065707055692,0,7.9526706893105175,3,2009,17,Other,1
51,5.712672413729187,0,3.6320557772446445,1,2008,18,Instagram,2
39,5.686935933295489,0,6.1062156283461,7,2019,7,Telegram,2
38,7.792811238178841,0,7.657093691332663,5,2012,14,Instagram,2
40,0.988116460459683,0,6.45908962043885,10,2012,14,Telegram,1
25,13.936321163077915,1,5.186350026915709,10,2016,10,TikTok,2
24,3.7379859768536123,0,3.385337062097261,5,2022,4,WhatsApp,1
56,10.615092202488857,0,5.83694891618422,7,2011,15,Other,1
40,11.776979831583086,1,5.3750401121656495,8,2017,9,YouTube,2
14,12.497053720215986,0,9.020126866317355,8,2019,7,Telegram,2
49,2.9018134930788895,0,4.199040535083311,2,2003,23,Google,2
46,8.28204951145821,0,9.764113078884481,5,2003,23,LinkedIn,2
35,1.7132782510281168,1,8.853548969982082,5,2000,26,TikTok,1
57,12.169489007046552,0,4.812352964819086,4,2021,5,WhatsApp,1
41,7.553547242396662,0,3.243497650330105,3,2021,5,Twitter,2
47,2.7980913543904276,0,6.285282679796698,10,2017,9,LinkedIn,1
23,10.920844711316922,0,7.5225084854918745,8,2013,13,Google,2
45,5.301962806903679,0,5.143013213296052,4,2022,4,Other,1
23,2.16034575452156,0,3.0941066297774524,6,2001,25,WhatsApp,1
21,7.18557046240789,1,9.680293661836886,10,2021,5,Telegram,1
26,3.911075681290864,1,5.3823271105681325,7,2020,6,Twitter,1
21,14.278216618192914,1,9.525705473895272,3,2024,2,LinkedIn,1
51,5.739744038198271,0,5.247836655342626,4,2020,6,Instagram,2
15,8.800567124624251,1,7.479797105048986,8,2000,26,TikTok,2
41,14.251234477627396,0,7.126896140657921,10,2004,22,TikTok,2
31,6.208957205235429,1,8.688771852375146,7,2005,21,Telegram,2
48,5.692839669751353,0,9.371328723911095,2,2004,22,WhatsApp,1
44,2.854881785702502,0,6.223955025779917,9,2013,13,YouTube,1
19,14.105401686203596,1,5.979298729940453,9,2022,4,WhatsApp,1
40,12.110799286020459,0,8.616903905240335,2,2002,24,Instagram,2
56,3.704659340817435,1,3.935587392063385,3,2001,25,Twitter,1
30,5.323779202350813,0,4.818786899587884,4,2008,18,Facebook,2
17,13.766220782188295,1,3.8315455634826785,1,2007,19,WhatsApp,2
35,8.290554139213462,0,5.098396133032342,9,2011,15,Snapchat,2
34,8.56684715578526,0,6.805289447501011,5,2014,12,Snapchat,2
38,9.898094988295002,0,7.814840271331211,2,2011,15,Twitter,1
54,11.551375359663073,1,4.91529596587045,3,2002,24,Facebook,2
24,14.119640412132783,1,7.903877654005699,6,2002,24,Google,2
52,12.132263565315363,1,5.918103076335129,7,2019,7,Twitter,1
31,14.05096337772831,1,8.20913720798178,10,2006,20,Telegram,2
59,12.39884149320742,0,6.757314231441234,8,2005,21,YouTube,2
13,1.1732938789126623,0,9.073973317589747,10,2016,10,Twitter,0
15,2.2042519977856587,0,8.940018440819845,4,2007,19,Google,1
39,13.330947421871844,0,5.9833117614222,9,2019,7,Telegram,2
30,0.901598511156227,0,8.644832907832939,6,2002,24,Telegram,1
42,12.015532407888994,1,7.045204115195073,9,2019,7,Instagram,2
14,12.822734112600928,0,4.68488088223685,9,2014,12,Google,2
17,6.52423615019556,1,3.8153647105401607,7,2001,25,Instagram,2
41,5.645393915936687,0,3.3309308034983167,3,2020,6,LinkedIn,2
45,3.3188611772117196,0,4.740074475662342,6,2015,11,Instagram,2
54,1.2093236391042632,0,3.581203771962049,6,2013,13,Telegram,1
32,11.308052866509406,0,4.318104467801846,5,2022,4,Twitter,1
42,1.5690427244871061,1,5.953178565072619,6,2015,11,Snapchat,1
54,14.197709606129353,0,4.105817924976742,10,2021,5,YouTube,2
17,4.802780210238398,1,8.10399041421643,2,2016,10,Telegram,2
33,12.01654260511636,0,3.093935912215106,4,2020,6,Instagram,2
27,1.365398440033755,0,9.486201611993804,7,2012,14,Twitter,0
32,8.276040927452144,1,5.6941625899920645,6,2014,12,Google,2
20,5.56194328781296,0,3.746368248568358,9,2008,18,Twitter,1
43,0.9350160250829838,0,3.0621027445886604,5,2008,18,Instagram,1
24,10.009090638932989,1,9.42578328184226,4,2009,17,Google,2
33,14.175859453173175,0,6.216741308272196,1,2007,19,Instagram,2
42,0.655915124444453,0,9.097523467188532,1,2011,15,Other,1
39,4.421335429613485,1,6.805028393339681,7,2007,19,Google,1
56,10.702283269114691,1,3.8311733249343467,7,2023,3,Snapchat,2
38,13.133178998603633,0,7.56097207831028,3,2013,13,Snapchat,2
45,3.2662980157511328,1,8.156572673175983,9,2019,7,LinkedIn,1
38,1.5253933758121483,0,6.680198155594761,1,2006,20,LinkedIn,1
38,0.6253003048875272,0,4.959192523059622,9,2019,7,Facebook,1
48,3.6204931140146708,1,8.839982206340231,2,2024,2,Twitter,1
52,1.5341007347865891,0,3.6641679712039577,2,2022,4,Snapchat,1
13,5.71104029198767,0,6.755220205271351,4,2005,21,Snapchat,2
27,6.881823736830779,1,8.848616661462064,1,2001,25,Telegram,2
13,7.45889518529199,0,5.7823914354458115,10,2017,9,WhatsApp,1
23,2.56377499854681,0,5.7989240676607405,8,2005,21,Twitter,1
14,7.227826707985548,1,5.018008265978036,10,2000,26,Snapchat,2
13,0.631248805460014,1,5.5421170124134225,7,2012,14,WhatsApp,1
43,3.971605777769662,1,5.379612209207041,8,2000,26,TikTok,2
56,5.851747714985138,1,5.545223281364494,3,2013,13,LinkedIn,2
28,2.2160978511817158,0,3.5376826517865227,5,2022,4,Facebook,1
34,12.303066661101102,0,5.237028238954997,3,2023,3,Instagram,2
54,3.417579688468235,0,9.59634690528021,8,2003,23,Telegram,2
30,11.445900818870884,0,5.6539900120590225,8,2000,26,Other,1
59,7.371449072109499,0,9.537991725182287,5,2016,10,Snapchat,2
29,7.456274850604884,1,3.2547806423316277,7,2000,26,Google,2
42,9.855317873531588,0,7.449082256872091,10,2012,14,YouTube,2
22,1.142026818678482,0,5.753690714141788,1,2006,20,Facebook,1
47,1.6420104300020713,0,5.424155579352314,10,2000,26,Facebook,1
33,5.239230601701454,0,7.008619645126074,9,2016,10,Other,1
28,6.543926257274972,1,3.7879365178107434,3,2006,20,WhatsApp,2
18,6.734141559324886,0,8.110670677868356,3,2013,13,LinkedIn,2
15,10.314863396969287,0,8.762164263628964,7,2018,8,WhatsApp,1
53,0.5102226716242074,0,3.27172939013735,9,2017,9,Instagram,1
55,14.407023835155485,0,4.082267148083943,1,2016,10,Instagram,2
33,3.0300674591657004,1,3.815124131902617,10,2012,14,Telegram,2
25,4.105159306425933,0,9.573464539662812,4,2011,15,YouTube,2
30,13.63159417561487,0,7.840153192064932,9,2021,5,Snapchat,1
36,0.5796253126085076,0,5.009863166198977,5,2020,6,Facebook,1
39,14.873938182604832,0,3.6810153019009797,10,2006,20,TikTok,2
16,1.0213813665929985,0,7.668986258130588,9,2014,12,Facebook,1
34,2.2479100326566144,0,3.6195587109026386,3,2019,7,YouTube,2
36,3.981547331958878,1,9.452568229463482,8,2010,16,YouTube,1
52,6.861463781637157,0,4.854431926894547,10,2021,5,Snapchat,2
57,8.017547238876087,1,4.862365997062556,4,2021,5,YouTube,2
22,2.0184178319456385,0,6.214333311056006,1,2018,8,TikTok,2
14,1.5682715300049193,0,9.609465569735434,3,2016,10,Facebook,1
52,0.9619560278836365,0,5.729887919863113,7,2024,2,WhatsApp,0
18,4.222885159775945,0,5.409794223647549,1,2019,7,Facebook,2
30,13.862228117131016,0,7.092262161703687,3,2014,12,Facebook,2
29,6.152716523874595,1,9.840286321581758,9,2000,26,Facebook,1
50,11.578107185370964,0,4.712032600934292,5,2003,23,LinkedIn,2
57,3.257728820814786,1,9.074479781857395,4,2000,26,LinkedIn,1
35,1.4378487730357614,0,6.470613385252536,6,2024,2,Twitter,0
58,8.53705693301311,0,8.515791361762851,3,2024,2,Facebook,1
42,12.420339805372278,0,5.579386432188951,9,2017,9,TikTok,2
33,13.527668791621402,0,6.154560040825763,10,2001,25,Instagram,2
22,8.419966751258963,1,5.722963042422091,8,2023,3,LinkedIn,2
55,4.763468118449949,0,6.5900918256955165,9,2020,6,Facebook,2
25,2.0879203059402816,1,4.124700912789281,9,2000,26,Twitter,1
24,10.183431386460132,0,8.796251461294842,3,2015,11,Other,1
21,4.566333848212236,0,5.725900873546533,5,2019,7,Google,2
16,12.737455154498864,0,5.312080892258617,6,2010,16,Facebook,2
51,9.274256217572676,0,8.8681726999454,4,2000,26,Telegram,2
36,12.953739168643526,0,4.512190811782598,1,2016,10,LinkedIn,2
46,8.716468645074695,0,8.092298123776555,4,2000,26,WhatsApp,1
51,11.690264259214429,0,5.383576793053939,4,2011,15,TikTok,2
53,4.76742468821093,0,6.999104178263398,4,2012,14,YouTube,2
17,7.794352460547432,0,6.616350045618747,2,2004,22,Snapchat,2
27,0.7813924070921938,0,7.058558220094177,3,2023,3,Google,1
16,9.313560278191556,0,7.080589008846603,5,2019,7,Facebook,2
51,8.23922053962657,0,7.815212241679439,7,2019,7,Google,2
20,11.451593675237946,0,6.274938771565027,6,2018,8,WhatsApp,1
57,11.069861499547953,1,6.444009333233259,6,2024,2,Snapchat,1
36,9.600446526606165,0,8.309699192946173,7,2002,24,TikTok,2
40,1.321938497502576,0,4.463119416109002,4,2007,19,WhatsApp,1
55,13.59364075528562,0,8.452333993823492,3,2000,26,Telegram,2
39,0.7612782681558046,0,3.058946172391911,9,2017,9,Twitter,1
13,12.147381076127136,0,7.04054415516915,9,2017,9,YouTube,2
46,7.4505220933783125,0,6.049268922863728,8,2015,11,Instagram,2
29,12.360906661899632,0,7.4282186566065525,5,2005,21,YouTube,2
49,7.243513168834033,0,6.422076527164384,7,2010,16,LinkedIn,2
50,9.880598173541303,0,8.528987681980126,8,2020,6,Snapchat,1
38,5.767349833838946,1,4.385942051643299,1,2006,20,WhatsApp,2
36,11.283341673976768,0,4.891229640530264,4,2020,6,LinkedIn,2
51,4.185554539160218,0,7.0450841182018165,10,2015,11,YouTube,2
33,10.930660722189709,0,4.650871349505229,8,2010,16,TikTok,2
42,3.304048440619617,0,9.614275231288573,8,2017,9,Telegram,2
59,10.97143141325452,1,9.020101965432282,10,2011,15,Instagram,2
25,4.758233926011428,0,8.321782472609438,7,2017,9,WhatsApp,1
49,4.540160694706674,0,8.264236857607209,5,2002,24,Facebook,2
15,12.266662093439797,0,7.525944681389146,2,2019,7,Other,1
44,12.298543232005963,0,8.142081328537056,2,2008,18,Google,2
47,10.52533435811767,1,3.2350765037397533,1,2009,17,LinkedIn,2
31,13.896675145982831,0,7.065469086851165,8,2014,12,LinkedIn,1
26,2.7648085535034754,1,4.837247063937255,6,2021,5,Facebook,1
34,4.4051591430900086,0,3.6835198995993452,4,2006,20,Twitter,2
29,4.763204255991475,1,9.80272430771927,3,2005,21,TikTok,2
16,4.926651892314675,0,9.621296647390178,6,2004,22,WhatsApp,1
57,5.256463766322403,0,9.34172466438864,2,2005,21,Other,1
52,10.606633068230382,0,7.528938517260169,7,2006,20,TikTok,2
31,4.425993078217415,0,3.018643702110669,6,2024,2,Google,2
49,4.645871245331981,0,5.082293113216407,8,2001,25,Other,1
14,8.771011460981295,1,3.1244245999682345,5,2021,5,TikTok,2
27,3.303703398432092,0,5.309288892823946,4,2005,21,Telegram,2
14,5.790868844933277,0,5.076776453065005,1,2004,22,Facebook,2
23,1.3401356349335347,0,7.004539063672107,9,2004,22,Instagram,1
57,14.311933066913602,0,3.997093206012544,5,2016,10,Instagram,2
35,5.100961317924426,0,5.2647903000077765,4,2015,11,WhatsApp,2
22,12.825610936925745,0,9.287880951379577,1,2006,20,WhatsApp,1
15,8.184211114014975,0,4.61837509279371,9,2007,19,Facebook,2
17,3.8090762806716816,0,6.453710808623567,10,2023,3,LinkedIn,1
15,3.304699823042032,0,3.8308898740059543,4,2001,25,Telegram,2
50,10.576930800803705,0,8.268108557430162,4,2020,6,Telegram,2
25,14.490597710687808,0,3.563794570578066,2,2010,16,Twitter,2
54,3.154510947673004,0,4.176125494702795,3,2014,12,Twitter,2
31,2.173607642102807,0,9.902743079498496,5,2010,16,LinkedIn,1
52,6.112940508443991,0,5.076953709639993,9,2004,22,Instagram,2
47,6.2102529307065,0,3.0735662852783996,4,2015,11,Telegram,2
36,12.190668118533313,0,4.664549039740612,2,2013,13,Google,2
36,7.298894770002856,0,6.01497907609691,5,2004,22,Telegram,2
29,1.4056872311084752,0,6.294072908000989,9,2015,11,LinkedIn,1
52,13.849681529761645,0,5.8503186139707415,8,2006,20,Google,2
22,5.911224456483392,0,3.948725539194549,4,2019,7,Facebook,2
14,10.193710092165942,1,4.307983968542409,1,2020,6,Snapchat,2
56,10.178579937549895,0,7.669328270875262,7,2021,5,Other,1
35,1.3169601393030153,0,9.8110990904829,7,2014,12,Facebook,1
18,0.5522675577807086,0,8.244391630148433,4,2003,23,WhatsApp,0
14,1.776536910990567,0,8.3931833395757,5,2006,20,Other,0
33,14.369701427994345,0,6.060845077650649,5,2010,16,Facebook,2
47,12.01289776113238,1,5.508909230180423,4,2002,24,LinkedIn,2
41,2.4141780125184455,0,8.607732668683864,9,2011,15,YouTube,1
19,9.415613041032884,0,7.854874429071392,9,2005,21,Google,2
41,9.373619382384733,0,6.138231737172477,6,2022,4,Other,1
49,0.5081068615924071,0,8.305195409270258,10,2023,3,LinkedIn,0
35,6.721431893122362,1,3.501131399406722,8,2018,8,Facebook,2
45,10.820744323725782,0,3.4583696510405506,2,2014,12,Telegram,2
20,3.2084962832018906,1,7.965632689199988,9,2013,13,Twitter,1
24,12.838105563923193,0,9.86388749487922,4,2010,16,Other,1
58,10.074420964440305,1,4.117372542415152,4,2023,3,Instagram,2
22,0.6004023074360104,0,9.646293798231294,2,2015,11,Facebook,1
27,12.896255611614698,1,9.794952352281319,5,2002,24,Instagram,2
36,0.7813004280632359,0,3.678570540307006,4,2018,8,LinkedIn,1
38,13.374967660317907,1,6.1832319131154945,8,2015,11,Other,1
59,5.338923434763074,0,6.04599807813377,9,2008,18,Telegram,2
54,10.630428700718687,0,4.501504963849214,7,2004,22,YouTube,2
51,11.917749046320234,0,6.08555789728239,10,2011,15,Instagram,2
15,4.57839788938047,0,8.855504276078069,3,2000,26,Other,1
14,5.668334084401156,0,9.414078850202067,7,2010,16,Snapchat,1
18,7.888355278173822,0,5.324564290396182,2,2001,25,Google,2
33,8.949027211069673,0,4.55007218557377,8,2003,23,YouTube,2
21,4.734607638118998,0,6.654484384261579,8,2013,13,YouTube,2
22,14.889732848256354,1,5.065864432108135,9,2018,8,Facebook,2
48,11.186567761722943,0,6.751121340097836,4,2011,15,TikTok,2
15,4.475204142390418,1,7.370575987294283,8,2014,12,Telegram,1
53,9.786266773381369,0,8.569354100301158,4,2024,2,WhatsApp,1
36,6.812882416567915,0,7.568973218681869,9,2000,26,Other,1
34,12.974768927403437,1,6.737069674243285,7,2016,10,Google,2
26,5.269776026263891,0,7.717983842604216,4,2015,11,Twitter,1
54,3.2238828282220338,0,4.568900590082269,8,2002,24,Twitter,1
57,1.168975752383035,0,9.535951579299795,9,2024,2,Twitter,0
56,14.77248386208282,0,7.539954513949234,8,2004,22,Twitter,1
39,5.708714267400096,0,8.922397366481249,3,2013,13,Twitter,1
45,3.6975177918326696,1,4.5204787567861935,7,2017,9,Twitter,1
34,7.630642864698656,0,7.773536532364968,8,2003,23,Twitter,1
41,4.728770169650792,0,3.168184978986216,7,2000,26,LinkedIn,2
31,3.8770504976897895,0,4.028271297260984,10,2014,12,Facebook,2
31,9.437575252888784,0,3.9495938438391573,4,2013,13,WhatsApp,2
18,1.585301907497472,0,9.201850329343227,10,2000,26,WhatsApp,0
57,7.880397769680578,0,6.2484072699568785,7,2016,10,Google,2
31,6.117753869497956,1,7.7568409286584545,1,2004,22,Google,2
25,8.221674831840907,0,9.823335876969406,3,2010,16,Instagram,2
38,5.146389035513984,1,9.122924267451356,1,2001,25,YouTube,2
34,8.769653353409762,0,7.27171554243404,10,2003,23,Instagram,2
33,1.6863688934314731,0,4.800286700813374,7,2004,22,WhatsApp,1
48,5.954304863585746,0,4.098206330694972,2,2018,8,Other,2
14,3.9437298195689654,0,7.774154745878595,2,2002,24,TikTok,2
59,6.852300842199633,0,5.378672741672982,1,2022,4,YouTube,2
56,6.2758735506269785,0,5.974096111931752,2,2022,4,TikTok,2
42,9.652163094892025,0,7.731201198382965,3,2018,8,LinkedIn,2
39,9.616987058313331,1,8.623676717216346,6,2024,2,Other,1
19,6.493788837715677,0,6.900975898309003,3,2021,5,Snapchat,2
32,3.1335357764499117,0,9.00190391127228,10,2023,3,Twitter,1
43,8.937747904801855,0,8.895536252280928,10,2009,17,Other,1
35,14.514472864837678,1,6.870254108654539,5,2012,14,Google,2
25,3.1889195036294247,0,3.581011393482233,1,2020,6,YouTube,2
29,1.5013580949869207,0,7.811366964461462,6,2003,23,WhatsApp,0
16,4.336137189634385,1,5.64118189177237,3,2015,11,Snapchat,2
26,6.487344853646772,0,8.457780955264415,6,2018,8,Other,1
32,4.939732116391705,1,3.516749948922821,1,2024,2,Instagram,2
25,12.603290787498777,0,6.189374259221321,9,2000,26,Other,1
15,7.648901251062632,0,5.9182008032321995,4,2002,24,Other,2
38,4.0688542840598245,0,4.313909278755183,2,2007,19,Twitter,2
38,14.277886324991997,1,6.8652920206813794,10,2015,11,LinkedIn,2
30,2.313410885958123,0,6.705560698284237,5,2020,6,WhatsApp,1
44,2.282215907231632,1,6.3480044821851624,4,2000,26,Telegram,1
26,4.056630458538827,0,5.3132559274579005,4,2009,17,LinkedIn,2
59,1.613195763972131,1,9.424058788025103,7,2018,8,TikTok,1
15,11.39896392713229,0,8.506169283116623,5,2009,17,Other,1
13,5.035757095561254,0,8.914112568994454,9,2009,17,Snapchat,1
38,11.082650882641891,0,4.976764625691139,2,2005,21,WhatsApp,2
36,11.559693281607188,1,9.714782942400266,6,2024,2,LinkedIn,1
47,3.9440189858551165,0,5.282134674951949,5,2018,8,Other,2
26,8.01627276169352,1,3.722594365472201,4,2003,23,Google,2
15,8.034086555206603,0,8.738105366887638,5,2015,11,LinkedIn,2
25,13.134783978887492,0,3.2624860843506127,4,2004,22,Google,2
59,0.8716473250454724,0,9.801357387187004,5,2007,19,LinkedIn,1
26,5.093604982907769,0,3.802899531436541,2,2021,5,Instagram,2
33,13.296096015031809,0,3.9754152155661044,2,2014,12,Facebook,2
38,3.9336467293913877,1,3.1785164895039544,3,2008,18,Twitter,1
15,2.4847598513235876,0,3.7758384739356137,8,2015,11,Other,1
52,8.854016876783268,1,4.6257548018234385,6,2016,10,Telegram,2
16,4.935213047999616,0,8.561659508720401,8,2005,21,Snapchat,1
48,7.2757701524120755,1,3.078657861261676,3,2021,5,YouTube,2
55,12.39018510184868,0,8.980662366620166,10,2006,20,Telegram,2
13,8.050106138704411,0,5.119183208722191,1,2004,22,TikTok,2
52,7.980401848575394,0,9.226584478333145,1,2003,23,Google,2
59,4.533648797583171,1,5.920546232845013,10,2013,13,Telegram,2
45,11.996550684922973,0,7.940424658611741,7,2009,17,YouTube,2
19,11.22731204869505,0,4.023551890598729,9,2005,21,Snapchat,2
23,3.8947474625494065,0,6.802641416212122,9,2001,25,Instagram,2
39,5.140065535826005,1,5.300387355114281,2,2002,24,WhatsApp,2
26,11.935108798377346,0,4.8302473578804275,4,2019,7,TikTok,2
34,5.686908126463804,1,7.745112580919267,8,2007,19,TikTok,2
28,6.351614430449933,0,9.3323170255169,1,2012,14,Facebook,2
58,5.783977933206961,0,7.440636428522252,8,2006,20,Other,1
24,2.843671634508733,0,9.187868798233978,8,2011,15,Twitter,1
58,5.4429997587021655,1,5.628960953708264,10,2010,16,Instagram,2
22,12.142561895005219,0,7.653281654883734,5,2018,8,Snapchat,2
36,7.620592638467794,0,3.692779010129063,1,2000,26,Twitter,2
58,7.144153507501558,1,9.655683306591422,4,2024,2,Snapchat,1
30,2.767092055999531,0,7.972499482172459,5,2010,16,Snapchat,1
34,3.0747626586926624,0,6.717934128560328,5,2015,11,Google,2
21,1.1227773830767271,0,9.068830432250456,2,2006,20,LinkedIn,1
29,0.7023552070867438,1,7.9887075560583884,7,2018,8,Telegram,1
50,7.576203552056791,0,6.118528537507227,8,2000,26,Facebook,2
52,6.433869150587992,1,6.983729144594342,5,2015,11,Snapchat,2
25,4.492974791267806,0,6.916871362896107,7,2005,21,LinkedIn,2
49,14.855674835095519,0,7.632398635586082,8,2012,14,Other,1
18,6.270944836990333,0,8.33957323374279,6,2003,23,Instagram,2
33,11.938280037408433,1,5.692604410363002,4,2009,17,Snapchat,2
48,3.552911103307573,0,8.363739489400082,4,2012,14,Telegram,2
19,4.08209752482687,0,4.962493350487772,6,2011,15,Other,2
48,8.741674824178778,0,5.656839668646094,1,2006,20,Google,2
37,0.5584099106818057,0,5.610533440664692,1,2016,10,Facebook,1
23,0.7526691976790506,0,3.569200100194921,9,2005,21,Facebook,1
56,2.562171456668158,0,4.3542496820011145,9,2014,12,Google,2
26,3.7352550949489647,0,9.873713250306794,6,2004,22,YouTube,2
57,8.15381797909669,0,6.53427462285628,3,2002,24,WhatsApp,2
41,10.450326746833833,1,4.545893143203353,6,2006,20,LinkedIn,2
22,5.022240627826372,0,5.6852897992859885,2,2011,15,Google,2
17,3.9665285720548704,0,6.1230780826262885,3,2015,11,LinkedIn,2
20,12.430762088153156,0,6.29841674853529,4,2024,2,WhatsApp,1
58,2.8602662778697994,0,6.067002510747674,6,2001,25,Google,2
17,10.335735048339261,0,8.519981824992723,5,2011,15,WhatsApp,1
36,14.004292488030128,1,5.5113802238814875,7,2013,13,TikTok,2
52,3.8670581985197376,0,7.147927169421927,8,2019,7,Snapchat,1
38,1.7609977999841697,0,6.175215150833823,4,2007,19,Snapchat,1
18,14.706503963232151,0,6.2452478880455775,5,2019,7,Google,2
28,4.426220043758148,1,9.593351577126938,3,2020,6,TikTok,2
